panel,series,x_name,x,y_name,y
a_value,hard_positive_part,x,-2.66e-05,value,0.0
a_value,hard_positive_part,x,-2.65e-05,value,0.0
a_value,hard_positive_part,x,-2.64e-05,value,0.0
a_value,hard_positive_part,x,-2.63e-05,value,0.0
a_value,hard_positive_part,x,-2.62e-05,value,0.0
a_value,hard_positive_part,x,-2.61e-05,value,0.0
a_value,hard_positive_part,x,-2.6000000000000002e-05,value,0.0
a_value,hard_positive_part,x,-2.59e-05,value,0.0
a_value,hard_positive_part,x,-2.58e-05,value,0.0
a_value,hard_positive_part,x,-2.57e-05,value,0.0
a_value,hard_positive_part,x,-2.56e-05,value,0.0
a_value,hard_positive_part,x,-2.55e-05,value,0.0
a_value,hard_positive_part,x,-2.54e-05,value,0.0
a_value,hard_positive_part,x,-2.5300000000000002e-05,value,0.0
a_value,hard_positive_part,x,-2.52e-05,value,0.0
a_value,hard_positive_part,x,-2.51e-05,value,0.0
a_value,hard_positive_part,x,-2.5e-05,value,0.0
a_value,hard_positive_part,x,-2.49e-05,value,0.0
a_value,hard_positive_part,x,-2.48e-05,value,0.0
a_value,hard_positive_part,x,-2.47e-05,value,0.0
a_value,hard_positive_part,x,-2.46e-05,value,0.0
a_value,hard_positive_part,x,-2.45e-05,value,0.0
a_value,hard_positive_part,x,-2.44e-05,value,0.0
a_value,hard_positive_part,x,-2.43e-05,value,0.0
a_value,hard_positive_part,x,-2.42e-05,value,0.0
a_value,hard_positive_part,x,-2.41e-05,value,0.0
a_value,hard_positive_part,x,-2.4e-05,value,0.0
a_value,hard_positive_part,x,-2.39e-05,value,0.0
a_value,hard_positive_part,x,-2.38e-05,value,0.0
a_value,hard_positive_part,x,-2.37e-05,value,0.0
a_value,hard_positive_part,x,-2.36e-05,value,0.0
a_value,hard_positive_part,x,-2.35e-05,value,0.0
a_value,hard_positive_part,x,-2.34e-05,value,0.0
a_value,hard_positive_part,x,-2.33e-05,value,0.0
a_value,hard_positive_part,x,-2.32e-05,value,0.0
a_value,hard_positive_part,x,-2.31e-05,value,0.0
a_value,hard_positive_part,x,-2.3e-05,value,0.0
a_value,hard_positive_part,x,-2.29e-05,value,0.0
a_value,hard_positive_part,x,-2.28e-05,value,0.0
a_value,hard_positive_part,x,-2.27e-05,value,0.0
a_value,hard_positive_part,x,-2.26e-05,value,0.0
a_value,hard_positive_part,x,-2.25e-05,value,0.0
a_value,hard_positive_part,x,-2.24e-05,value,0.0
a_value,hard_positive_part,x,-2.23e-05,value,0.0
a_value,hard_positive_part,x,-2.22e-05,value,0.0
a_value,hard_positive_part,x,-2.21e-05,value,0.0
a_value,hard_positive_part,x,-2.2e-05,value,0.0
a_value,hard_positive_part,x,-2.19e-05,value,0.0
a_value,hard_positive_part,x,-2.18e-05,value,0.0
a_value,hard_positive_part,x,-2.17e-05,value,0.0
a_value,hard_positive_part,x,-2.16e-05,value,0.0
a_value,hard_positive_part,x,-2.15e-05,value,0.0
a_value,hard_positive_part,x,-2.14e-05,value,0.0
a_value,hard_positive_part,x,-2.13e-05,value,0.0
a_value,hard_positive_part,x,-2.12e-05,value,0.0
a_value,hard_positive_part,x,-2.11e-05,value,0.0
a_value,hard_positive_part,x,-2.1e-05,value,0.0
a_value,hard_positive_part,x,-2.09e-05,value,0.0
a_value,hard_positive_part,x,-2.08e-05,value,0.0
a_value,hard_positive_part,x,-2.07e-05,value,0.0
a_value,hard_positive_part,x,-2.06e-05,value,0.0
a_value,hard_positive_part,x,-2.05e-05,value,0.0
a_value,hard_positive_part,x,-2.04e-05,value,0.0
a_value,hard_positive_part,x,-2.03e-05,value,0.0
a_value,hard_positive_part,x,-2.02e-05,value,0.0
a_value,hard_positive_part,x,-2.01e-05,value,0.0
a_value,hard_positive_part,x,-1.9999999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.99e-05,value,0.0
a_value,hard_positive_part,x,-1.98e-05,value,0.0
a_value,hard_positive_part,x,-1.97e-05,value,0.0
a_value,hard_positive_part,x,-1.96e-05,value,0.0
a_value,hard_positive_part,x,-1.95e-05,value,0.0
a_value,hard_positive_part,x,-1.9399999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.93e-05,value,0.0
a_value,hard_positive_part,x,-1.92e-05,value,0.0
