panel,series,x_name,x,y_name,y,F_parent,z_parent
a_exchange,pbe_fx,s,3.325,L_prime,0.17788509064804123,1.6039254208752762,1.8633630891653001
a_exchange,pbe_fx,s,3.35,L_prime,0.17613682019954116,1.6061684289713845,1.8760347367163526
a_exchange,pbe_fx,s,3.375,L_prime,0.17440919872219035,1.6083779480597964,1.888640963416731
a_exchange,pbe_fx,s,3.4000000000000004,L_prime,0.1727020282550942,1.6105545434388309,1.9011822312912414
a_exchange,pbe_fx,s,3.4250000000000003,L_prime,0.1710151086261618,1.6126987716595576,1.9136590030739453
a_exchange,pbe_fx,s,3.45,L_prime,0.16934823773620655,1.6148111805547691,1.926071741922818
a_exchange,pbe_fx,s,3.475,L_prime,0.16770121182780995,1.6168923092764607,1.9384209111513173
a_exchange,pbe_fx,s,3.5,L_prime,0.16607382573958437,1.6189426883411182,1.950706973976015
a_exchange,pbe_fx,s,3.5250000000000004,L_prime,0.16446587314643465,1.6209628396821578,1.9629303932794613
a_exchange,pbe_fx,s,3.5500000000000003,L_prime,0.16287714678642023,1.622953276708899,1.9750916313875062
a_exchange,pbe_fx,s,3.575,L_prime,0.1613074386747904,1.6249145043714908,1.987191149860323
a_exchange,pbe_fx,s,3.6,L_prime,0.15975654030574982,1.6268470192312494,1.9992294092964302
a_exchange,pbe_fx,s,3.625,L_prime,0.15822424284249123,1.6287513095359003,2.01120686914906
a_exchange,pbe_fx,s,3.6500000000000004,L_prime,0.1567103372960221,1.630627855299244,2.0231239875541998
a_exchange,pbe_fx,s,3.6750000000000003,L_prime,0.15521461469328748,1.632477128384804,2.0349812211697302
a_exchange,pbe_fx,s,3.7,L_prime,0.1537368662350703,1.6342995925930408,2.0467790250250766
a_exchange,pbe_fx,s,3.725,L_prime,0.15227688344414717,1.6360957037517374,2.0585178523808163
a_exchange,pbe_fx,s,3.75,L_prime,0.15083445830414555,1.6378659098091999,2.070198154597739
a_exchange,pbe_fx,s,3.7750000000000004,L_prime,0.14940938338953907,1.6396106509299275,2.0818203810148432
a_exchange,pbe_fx,s,3.8000000000000003,L_prime,0.14800145198720102,1.641330359592442,2.093384978835833
a_exchange,pbe_fx,s,3.825,L_prime,0.1466104582099182,1.6430254606889751,2.104892393023633
a_exchange,pbe_fx,s,3.85,L_prime,0.1452361971022534,1.6446963716267469,2.116343066202524
a_exchange,pbe_fx,s,3.875,L_prime,0.1438784647391273,1.6463435024305744,2.1277374385674914
a_exchange,pbe_fx,s,3.9000000000000004,L_prime,0.1425370583174766,1.6479672558465768,2.1390759478003933
a_exchange,pbe_fx,s,3.9250000000000003,L_prime,0.14121177624133416,1.6495680274467555,2.150359028992602
a_exchange,pbe_fx,s,3.95,L_prime,0.13990241820065563,1.651146205734246,2.161587114573757
a_exchange,pbe_fx,s,3.975,L_prime,0.13860878524420772,1.6527021722490547,2.172760634246332
a_exchange,pbe_fx,s,4.0,L_prime,0.13733067984682576,1.654236301674099,2.1838800149256565
a_exchange,pbe_fx,s,4.025,L_prime,0.13606790597132104,1.6557489619413992,2.194945680685149
a_exchange,pbe_fx,s,4.05,L_prime,0.134820269125319,1.6572405143382634,2.20595805270644
a_exchange,pbe_fx,s,4.075,L_prime,0.13358757641329264,1.6587113136133356,2.2169175492341533
a_exchange,pbe_fx,s,4.1000000000000005,L_prime,0.13236963658404288,1.6601617080823763,2.2278245855350622
a_exchange,pbe_fx,s,4.125,L_prime,0.13116626007386825,1.6615920397336599,2.2386795738613947
a_exchange,pbe_fx,s,4.15,L_prime,0.12997725904565247,1.663002644332885,2.2494829234180673
a_exchange,pbe_fx,s,4.175,L_prime,0.1288024474240961,1.6643938515274967,2.2602350403336113
a_exchange,pbe_fx,s,4.2,L_prime,0.12764164092729668,1.6657659849503361,2.2709363276346077
a_exchange,pbe_fx,s,4.2250000000000005,L_prime,0.12649465709488064,1.6671193623225302,2.2815871852234126
a_exchange,pbe_fx,s,4.25,L_prime,0.1253613153128805,1.668454295555556,2.2921880098590117
a_exchange,pbe_fx,s,4.275,L_prime,0.12424143683553783,1.6697710908524037,2.3027391951408025
